id,gender,age,province,product,Q1,Q2,Q3,Q4,Q5
1738,Male,65+,AB,Happy Fun Ball,Somewhat satisfied,Neither satisfied nor dissatisfied,Strongly agree,Not so helpful,10
1739,Female,55-64,AB,Bass-O-Matic,Somewhat dissatisfied,Somewhat dissatisfied,Disagree,Somewhat helpful,7
1740,Male,55-64,ON,Bass-O-Matic,Very satisfied,Somewhat dissatisfied,Strongly disagree,Extremely helpful,0
1741,Male,18-24,QC,Little Chocolate Donuts,Somewhat satisfied,Very dissatisfied,Strongly disagree,Somewhat helpful,10
1742,Male,35-54,ON,Happy Fun Ball,Somewhat dissatisfied,Somewhat satisfied,Disagree,Extremely helpful,7
1743,Male,35-54,ON,Bass-O-Matic,Very satisfied,Neither satisfied nor dissatisfied,Strongly disagree,Very helpful,2
1744,Female,18-24,BC,Little Chocolate Donuts,Somewhat satisfied,Neither satisfied nor dissatisfied,Agree,Somewhat helpful,5
1745,Female,35-54,QC,Happy Fun Ball,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Agree,Not at all helpful,5
1746,Male,55-64,BC,Happy Fun Ball,Neither satisfied nor dissatisfied,Very satisfied,Disagree,Not at all helpful,1
1747,Male,35-54,BC,Bass-O-Matic,Somewhat dissatisfied,Very dissatisfied,Strongly disagree,Somewhat helpful,4
1748,Female,65+,ON,Bass-O-Matic,Somewhat satisfied,Somewhat satisfied,Disagree,Very helpful,9
1749,Female,35-54,ON,Bass-O-Matic,Very dissatisfied,Very satisfied,Agree,Extremely helpful,5
1750,Male,65+,QC,Bass-O-Matic,Very dissatisfied,Very dissatisfied,Disagree,Not at all helpful,9
1751,Female,35-54,BC,Bass-O-Matic,Very dissatisfied,Somewhat dissatisfied,Agree,Not at all helpful,9
1752,Female,35-54,ON,Bass-O-Matic,Neither satisfied nor dissatisfied,Very dissatisfied,Strongly agree,Very helpful,0
1753,Female,65+,ON,Bass-O-Matic,Very satisfied,Neither satisfied nor dissatisfied,Agree,Somewhat helpful,2
1754,Female,18-24,BC,Little Chocolate Donuts,Very dissatisfied,Somewhat satisfied,Strongly disagree,Somewhat helpful,4
1755,Male,65+,BC,Bag of Glass,Very satisfied,Somewhat dissatisfied,Strongly agree,Extremely helpful,6
1756,Male,55-64,BC,Bass-O-Matic,Very satisfied,Very satisfied,Strongly agree,Somewhat helpful,0
1757,Female,65+,BC,Little Chocolate Donuts,Very satisfied,Somewhat satisfied,Strongly disagree,Not so helpful,3
1758,Female,35-54,ON,Bass-O-Matic,Neither satisfied nor dissatisfied,Very satisfied,Agree,Very helpful,7
1759,Male,65+,BC,Little Chocolate Donuts,Very satisfied,Somewhat dissatisfied,Strongly agree,Somewhat helpful,4
1760,Female,65+,BC,Bass-O-Matic,Neither satisfied nor dissatisfied,Somewhat dissatisfied,Disagree,Very helpful,3
1761,Female,35-54,AB,Bass-O-Matic,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Disagree,Somewhat helpful,5
1762,Male,65+,BC,Happy Fun Ball,Very satisfied,Very dissatisfied,Agree,Extremely helpful,7
1763,Male,65+,QC,Happy Fun Ball,Somewhat dissatisfied,Somewhat satisfied,Strongly agree,Extremely helpful,9
1764,Male,25-34,ON,Little Chocolate Donuts,Very satisfied,Somewhat dissatisfied,Agree,Somewhat helpful,10
1765,Male,18-24,ON,Bass-O-Matic,Neither satisfied nor dissatisfied,Somewhat satisfied,Strongly disagree,Not so helpful,8
1766,Male,25-34,ON,Happy Fun Ball,Neither satisfied nor dissatisfied,Very dissatisfied,Disagree,Very helpful,3
1767,Male,65+,QC,Little Chocolate Donuts,Somewhat satisfied,Somewhat satisfied,Disagree,Not at all helpful,2
1768,Male,25-34,QC,Bass-O-Matic,Somewhat dissatisfied,Very dissatisfied,Strongly disagree,Not at all helpful,1
1769,Male,65+,AB,Bass-O-Matic,Somewhat satisfied,Very dissatisfied,Disagree,Not so helpful,10
1770,Male,65+,AB,Happy Fun Ball,Neither satisfied nor dissatisfied,Somewhat dissatisfied,Strongly disagree,Extremely helpful,6
1771,Female,65+,ON,Happy Fun Ball,Somewhat satisfied,Somewhat dissatisfied,Strongly agree,Somewhat helpful,5
1772,Male,25-34,BC,Bass-O-Matic,Very satisfied,Neither satisfied nor dissatisfied,Neither agree nor disagree,Extremely helpful,10
1773,Female,25-34,AB,Happy Fun Ball,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Strongly disagree,Not at all helpful,3
1774,Male,25-34,ON,Bag of Glass,Neither satisfied nor dissatisfied,Somewhat dissatisfied,Strongly disagree,Not so helpful,3
1775,Female,25-34,QC,Little Chocolate Donuts,Neither satisfied nor dissatisfied,Very dissatisfied,Strongly disagree,Not at all helpful,3
1776,Male,35-54,QC,Happy Fun Ball,Somewhat dissatisfied,Somewhat dissatisfied,Strongly agree,Not at all helpful,8
1777,Female,35-54,QC,Bass-O-Matic,Somewhat satisfied,Very satisfied,Neither agree nor disagree,Not so helpful,9
1778,Male,65+,ON,Little Chocolate Donuts,Neither satisfied nor dissatisfied,Very dissatisfied,Neither agree nor disagree,Extremely helpful,8
1779,Female,25-34,BC,Happy Fun Ball,Very dissatisfied,Neither satisfied nor dissatisfied,Disagree,Not at all helpful,1
1780,Male,35-54,QC,Bass-O-Matic,Very satisfied,Neither satisfied nor dissatisfied,Neither agree nor disagree,Not so helpful,9
1781,Male,35-54,QC,Happy Fun Ball,Very satisfied,Very dissatisfied,Agree,Very helpful,7
1782,Female,18-24,ON,Little Chocolate Donuts,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Neither agree nor disagree,Very helpful,2
1783,Female,55-64,QC,Bass-O-Matic,Very satisfied,Very satisfied,Neither agree nor disagree,Not so helpful,7
1784,Male,18-24,AB,Bass-O-Matic,Neither satisfied nor dissatisfied,Very dissatisfied,Neither agree nor disagree,Not at all helpful,9
1785,Female,18-24,BC,Bass-O-Matic,Very dissatisfied,Very dissatisfied,Disagree,Not at all helpful,10
1786,Male,25-34,AB,Happy Fun Ball,Somewhat dissatisfied,Somewhat satisfied,Disagree,Extremely helpful,4
1787,Female,35-54,BC,Bass-O-Matic,Very dissatisfied,Somewhat satisfied,Agree,Not so helpful,0
1788,Female,65+,QC,Bass-O-Matic,Somewhat dissatisfied,Somewhat satisfied,Neither agree nor disagree,Very helpful,2
1789,Male,35-54,QC,Bass-O-Matic,Very satisfied,Somewhat satisfied,Neither agree nor disagree,Not at all helpful,9
1790,Female,25-34,QC,Happy Fun Ball,Neither satisfied nor dissatisfied,Somewhat satisfied,Agree,Not at all helpful,3
1791,Female,25-34,QC,Bass-O-Matic,Very dissatisfied,Somewhat satisfied,Neither agree nor disagree,Somewhat helpful,9
1792,Female,55-64,ON,Little Chocolate Donuts,Very satisfied,Somewhat dissatisfied,Strongly agree,Somewhat helpful,8
1793,Female,55-64,ON,Happy Fun Ball,Very dissatisfied,Very satisfied,Neither agree nor disagree,Somewhat helpful,0
1794,Male,18-24,AB,Happy Fun Ball,Very satisfied,Somewhat dissatisfied,Strongly agree,Very helpful,2
1795,Male,25-34,BC,Little Chocolate Donuts,Somewhat satisfied,Somewhat satisfied,Strongly agree,Not so helpful,2
1796,Female,35-54,ON,Bass-O-Matic,Somewhat dissatisfied,Very satisfied,Neither agree nor disagree,Extremely helpful,4
1797,Male,35-54,BC,Bass-O-Matic,Somewhat dissatisfied,Very satisfied,Strongly disagree,Extremely helpful,6
1798,Male,35-54,ON,Bass-O-Matic,Somewhat dissatisfied,Somewhat satisfied,Neither agree nor disagree,Not so helpful,5
1799,Female,65+,AB,Bass-O-Matic,Somewhat dissatisfied,Somewhat dissatisfied,Strongly disagree,Not at all helpful,9
1800,Female,35-54,BC,Happy Fun Ball,Very satisfied,Neither satisfied nor dissatisfied,Strongly agree,Not so helpful,9
1801,Male,65+,BC,Happy Fun Ball,Somewhat dissatisfied,Very dissatisfied,Agree,Extremely helpful,0
1802,Male,18-24,AB,Bass-O-Matic,Somewhat satisfied,Very dissatisfied,Strongly disagree,Somewhat helpful,3
1803,Female,65+,AB,Happy Fun Ball,Somewhat dissatisfied,Very dissatisfied,Agree,Somewhat helpful,2
1804,Male,55-64,BC,Bass-O-Matic,Very satisfied,Neither satisfied nor dissatisfied,Agree,Somewhat helpful,4
1805,Male,35-54,ON,Bass-O-Matic,Very satisfied,Very dissatisfied,Strongly agree,Not at all helpful,1
1806,Male,25-34,QC,Bass-O-Matic,Very dissatisfied,Somewhat satisfied,Strongly agree,Somewhat helpful,3
1807,Male,55-64,BC,Little Chocolate Donuts,Very satisfied,Somewhat satisfied,Agree,Extremely helpful,6
1808,Male,25-34,ON,Happy Fun Ball,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Agree,Somewhat helpful,10
1809,Male,55-64,ON,Bag of Glass,Very dissatisfied,Neither satisfied nor dissatisfied,Strongly agree,Somewhat helpful,5
1810,Female,18-24,ON,Little Chocolate Donuts,Neither satisfied nor dissatisfied,Somewhat dissatisfied,Agree,Very helpful,4
1811,Male,55-64,AB,Little Chocolate Donuts,Very satisfied,Somewhat satisfied,Agree,Extremely helpful,6
1812,Male,25-34,AB,Bass-O-Matic,Neither satisfied nor dissatisfied,Very dissatisfied,Neither agree nor disagree,Not so helpful,9
1813,Male,35-54,AB,Bass-O-Matic,Very satisfied,Very dissatisfied,Neither agree nor disagree,Extremely helpful,10
1814,Female,35-54,BC,Bag of Glass,Very satisfied,Neither satisfied nor dissatisfied,Strongly agree,Not at all helpful,6
1815,Male,35-54,AB,Happy Fun Ball,Somewhat dissatisfied,Somewhat dissatisfied,Neither agree nor disagree,Somewhat helpful,8
1816,Male,35-54,BC,Bass-O-Matic,Somewhat satisfied,Somewhat satisfied,Disagree,Somewhat helpful,3
1817,Male,65+,ON,Little Chocolate Donuts,Very dissatisfied,Somewhat dissatisfied,Strongly agree,Very helpful,5
1818,Male,65+,ON,Bass-O-Matic,Neither satisfied nor dissatisfied,Very dissatisfied,Strongly agree,Not at all helpful,9
1819,Male,18-24,BC,Bass-O-Matic,Very dissatisfied,Neither satisfied nor dissatisfied,Strongly disagree,Very helpful,7
1820,Female,18-24,QC,Bass-O-Matic,Very dissatisfied,Very satisfied,Strongly disagree,Somewhat helpful,1
1821,Female,18-24,ON,Bass-O-Matic,Neither satisfied nor dissatisfied,Very dissatisfied,Agree,Somewhat helpful,3
1822,Male,25-34,QC,Bass-O-Matic,Neither satisfied nor dissatisfied,Somewhat satisfied,Strongly disagree,Very helpful,4
1823,Male,25-34,BC,Bass-O-Matic,Neither satisfied nor dissatisfied,Very satisfied,Strongly agree,Not at all helpful,1
1824,Female,18-24,QC,Bass-O-Matic,Very satisfied,Very satisfied,Neither agree nor disagree,Somewhat helpful,10
1825,Male,35-54,ON,Bass-O-Matic,Very satisfied,Somewhat dissatisfied,Strongly agree,Somewhat helpful,9
1826,Male,35-54,AB,Happy Fun Ball,Somewhat satisfied,Somewhat dissatisfied,Agree,Not at all helpful,5
1827,Male,35-54,ON,Bass-O-Matic,Somewhat satisfied,Very dissatisfied,Agree,Not so helpful,10
1828,Male,65+,ON,Happy Fun Ball,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neither agree nor disagree,Not at all helpful,0
1829,Male,35-54,ON,Bag of Glass,Neither satisfied nor dissatisfied,Somewhat satisfied,Neither agree nor disagree,Extremely helpful,8
1830,Male,65+,ON,Bass-O-Matic,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Disagree,Not so helpful,10
1831,Female,18-24,QC,Bass-O-Matic,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Agree,Extremely helpful,4
1832,Female,35-54,QC,Happy Fun Ball,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Disagree,Somewhat helpful,0
1833,Female,55-64,QC,Little Chocolate Donuts,Very dissatisfied,Very dissatisfied,Disagree,Not at all helpful,3
1834,Female,25-34,BC,Happy Fun Ball,Neither satisfied nor dissatisfied,Somewhat dissatisfied,Strongly agree,Extremely helpful,10
1835,Female,35-54,AB,Happy Fun Ball,Very satisfied,Very satisfied,Disagree,Somewhat helpful,1
1836,Male,55-64,ON,Happy Fun Ball,Very satisfied,Neither satisfied nor dissatisfied,Strongly disagree,Not so helpful,6
1837,Male,65+,QC,Little Chocolate Donuts,Neither satisfied nor dissatisfied,Very satisfied,Strongly agree,Very helpful,9
1838,Female,55-64,QC,Happy Fun Ball,Neither satisfied nor dissatisfied,Very satisfied,Strongly disagree,Not so helpful,0
1839,Male,65+,ON,Bass-O-Matic,Somewhat dissatisfied,Somewhat dissatisfied,Disagree,Extremely helpful,4
1840,Male,65+,BC,Bass-O-Matic,Somewhat dissatisfied,Very dissatisfied,Strongly agree,Not so helpful,5
1841,Male,18-24,QC,Bass-O-Matic,Neither satisfied nor dissatisfied,Somewhat satisfied,Agree,Somewhat helpful,2
1842,Female,55-64,ON,Bass-O-Matic,Somewhat dissatisfied,Very dissatisfied,Strongly agree,Not so helpful,4
1843,Female,35-54,AB,Little Chocolate Donuts,Very satisfied,Very satisfied,Strongly disagree,Not at all helpful,9
1844,Male,18-24,AB,Little Chocolate Donuts,Somewhat dissatisfied,Somewhat dissatisfied,Agree,Not at all helpful,1
1845,Female,35-54,ON,Little Chocolate Donuts,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Strongly disagree,Very helpful,6
1846,Male,25-34,BC,Bag of Glass,Neither satisfied nor dissatisfied,Very satisfied,Neither agree nor disagree,Very helpful,10
1847,Female,65+,BC,Bass-O-Matic,Somewhat satisfied,Neither satisfied nor dissatisfied,Strongly disagree,Extremely helpful,2
1848,Female,55-64,QC,Bass-O-Matic,Neither satisfied nor dissatisfied,Somewhat satisfied,Neither agree nor disagree,Not so helpful,9
1849,Female,35-54,QC,Bass-O-Matic,Very dissatisfied,Neither satisfied nor dissatisfied,Strongly disagree,Not at all helpful,0
1850,Female,18-24,QC,Bass-O-Matic,Very dissatisfied,Very satisfied,Neither agree nor disagree,Not so helpful,6
1851,Male,55-64,AB,Bass-O-Matic,Somewhat satisfied,Very dissatisfied,Agree,Not so helpful,3
1852,Male,35-54,BC,Happy Fun Ball,Somewhat satisfied,Very satisfied,Strongly agree,Not at all helpful,8
1853,Male,55-64,AB,Little Chocolate Donuts,Very satisfied,Neither satisfied nor dissatisfied,Neither agree nor disagree,Somewhat helpful,7
1854,Female,25-34,ON,Bass-O-Matic,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Agree,Extremely helpful,6
1855,Male,25-34,QC,Bass-O-Matic,Very dissatisfied,Somewhat dissatisfied,Strongly agree,Somewhat helpful,5
1856,Male,35-54,BC,Happy Fun Ball,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Strongly agree,Not at all helpful,1
1857,Female,65+,ON,Little Chocolate Donuts,Very dissatisfied,Very satisfied,Strongly agree,Not at all helpful,5
1858,Male,55-64,BC,Bass-O-Matic,Somewhat dissatisfied,Somewhat satisfied,Neither agree nor disagree,Somewhat helpful,8
1859,Female,35-54,ON,Little Chocolate Donuts,Somewhat dissatisfied,Somewhat dissatisfied,Strongly agree,Not so helpful,3
1860,Male,35-54,ON,Bass-O-Matic,Very satisfied,Very satisfied,Strongly agree,Somewhat helpful,1
1861,Male,18-24,QC,Happy Fun Ball,Very satisfied,Very satisfied,Disagree,Somewhat helpful,3
1862,Female,25-34,AB,Bass-O-Matic,Very satisfied,Neither satisfied nor dissatisfied,Strongly disagree,Very helpful,2
1863,Female,35-54,AB,Bass-O-Matic,Very satisfied,Very satisfied,Strongly agree,Very helpful,8
1864,Male,55-64,AB,Bass-O-Matic,Neither satisfied nor dissatisfied,Somewhat satisfied,Strongly agree,Extremely helpful,2
1865,Male,65+,ON,Little Chocolate Donuts,Very dissatisfied,Neither satisfied nor dissatisfied,Strongly disagree,Not so helpful,5
1866,Male,18-24,BC,Bass-O-Matic,Somewhat dissatisfied,Somewhat dissatisfied,Agree,Extremely helpful,10
1867,Male,35-54,BC,Happy Fun Ball,Neither satisfied nor dissatisfied,Very satisfied,Neither agree nor disagree,Somewhat helpful,8
1868,Male,65+,QC,Happy Fun Ball,Neither satisfied nor dissatisfied,Very dissatisfied,Agree,Very helpful,5
1869,Female,65+,ON,Bass-O-Matic,Somewhat satisfied,Very satisfied,Strongly agree,Somewhat helpful,5
1870,Female,55-64,ON,Bass-O-Matic,Very satisfied,Somewhat dissatisfied,Agree,Not so helpful,8
1871,Male,18-24,BC,Bass-O-Matic,Very dissatisfied,Somewhat dissatisfied,Neither agree nor disagree,Not so helpful,0
1872,Male,55-64,ON,Bass-O-Matic,Somewhat dissatisfied,Very dissatisfied,Neither agree nor disagree,Extremely helpful,9
1873,Male,35-54,BC,Bass-O-Matic,Very dissatisfied,Very dissatisfied,Strongly disagree,Extremely helpful,6
1874,Female,35-54,AB,Bag of Glass,Very dissatisfied,Very dissatisfied,Agree,Somewhat helpful,4
1875,Female,65+,QC,Bass-O-Matic,Neither satisfied nor dissatisfied,Very satisfied,Disagree,Somewhat helpful,2
1876,Male,55-64,AB,Bass-O-Matic,Very dissatisfied,Very dissatisfied,Strongly disagree,Very helpful,6
1877,Female,25-34,AB,Bass-O-Matic,Somewhat satisfied,Somewhat dissatisfied,Strongly agree,Very helpful,5
1878,Female,25-34,AB,Bass-O-Matic,Somewhat dissatisfied,Very satisfied,Disagree,Somewhat helpful,4
1879,Female,35-54,BC,Little Chocolate Donuts,Very satisfied,Somewhat dissatisfied,Disagree,Extremely helpful,4
1880,Female,18-24,AB,Bass-O-Matic,Very satisfied,Neither satisfied nor dissatisfied,Strongly agree,Extremely helpful,0
1881,Female,55-64,ON,Little Chocolate Donuts,Very dissatisfied,Very dissatisfied,Disagree,Very helpful,0
1882,Female,35-54,QC,Happy Fun Ball,Neither satisfied nor dissatisfied,Very satisfied,Disagree,Very helpful,9
1883,Male,25-34,ON,Happy Fun Ball,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Strongly disagree,Very helpful,2
1884,Male,25-34,AB,Little Chocolate Donuts,Very satisfied,Somewhat dissatisfied,Strongly disagree,Not so helpful,8
1885,Female,65+,ON,Little Chocolate Donuts,Neither satisfied nor dissatisfied,Somewhat dissatisfied,Strongly disagree,Very helpful,3
1886,Male,55-64,AB,Happy Fun Ball,Very satisfied,Very satisfied,Strongly disagree,Very helpful,1
1887,Female,18-24,ON,Happy Fun Ball,Somewhat satisfied,Neither satisfied nor dissatisfied,Strongly agree,Not at all helpful,3
1888,Male,55-64,ON,Bass-O-Matic,Neither satisfied nor dissatisfied,Very satisfied,Strongly agree,Very helpful,3
1889,Male,55-64,QC,Bass-O-Matic,Very satisfied,Somewhat satisfied,Agree,Not so helpful,3
1890,Male,25-34,AB,Happy Fun Ball,Neither satisfied nor dissatisfied,Very dissatisfied,Strongly disagree,Extremely helpful,10
1891,Female,25-34,QC,Happy Fun Ball,Somewhat satisfied,Somewhat satisfied,Agree,Not so helpful,0
1892,Female,25-34,ON,Bass-O-Matic,Somewhat dissatisfied,Somewhat satisfied,Neither agree nor disagree,Not so helpful,6
1893,Male,55-64,ON,Little Chocolate Donuts,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Strongly agree,Extremely helpful,8
1894,Male,25-34,QC,Little Chocolate Donuts,Somewhat satisfied,Somewhat satisfied,Agree,Somewhat helpful,8
1895,Male,35-54,BC,Little Chocolate Donuts,Neither satisfied nor dissatisfied,Somewhat satisfied,Strongly disagree,Somewhat helpful,0
1896,Female,55-64,QC,Happy Fun Ball,Very satisfied,Somewhat dissatisfied,Strongly disagree,Somewhat helpful,1
1897,Male,25-34,AB,Happy Fun Ball,Somewhat dissatisfied,Very satisfied,Neither agree nor disagree,Somewhat helpful,9
1898,Female,65+,QC,Bass-O-Matic,Somewhat satisfied,Somewhat dissatisfied,Agree,Not at all helpful,1
1899,Female,35-54,QC,Bass-O-Matic,Somewhat satisfied,Somewhat dissatisfied,Strongly agree,Not so helpful,0
1900,Male,25-34,QC,Bass-O-Matic,Neither satisfied nor dissatisfied,Somewhat satisfied,Agree,Not so helpful,10
1901,Male,35-54,ON,Little Chocolate Donuts,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Neither agree nor disagree,Somewhat helpful,9
1902,Male,25-34,QC,Bass-O-Matic,Very satisfied,Very dissatisfied,Strongly disagree,Very helpful,1
1903,Female,65+,BC,Little Chocolate Donuts,Very dissatisfied,Very satisfied,Agree,Not at all helpful,2
1904,Male,18-24,BC,Little Chocolate Donuts,Very dissatisfied,Very satisfied,Strongly disagree,Very helpful,4
1905,Male,55-64,ON,Bass-O-Matic,Somewhat dissatisfied,Somewhat dissatisfied,Strongly disagree,Somewhat helpful,3
1906,Male,35-54,ON,Bag of Glass,Somewhat satisfied,Somewhat satisfied,Disagree,Very helpful,2
1907,Male,55-64,AB,Happy Fun Ball,Very satisfied,Somewhat satisfied,Disagree,Not at all helpful,1
1908,Male,25-34,ON,Bass-O-Matic,Very dissatisfied,Very dissatisfied,Agree,Very helpful,3
1909,Male,25-34,AB,Bass-O-Matic,Somewhat dissatisfied,Somewhat satisfied,Strongly disagree,Somewhat helpful,0
1910,Female,35-54,AB,Bass-O-Matic,Very satisfied,Somewhat satisfied,Disagree,Not at all helpful,2
1911,Male,25-34,ON,Happy Fun Ball,Neither satisfied nor dissatisfied,Very satisfied,Agree,Somewhat helpful,10
